product_id,temporal_score,is_anomaly
B004EEGD9A,-0.0,0
B004EHHZY4,0.3924,1
B004EHTTSO,-0.0,0
B004ETKSVO,0.0645,0
B004F0KBDW,0.0645,0
B004F0PEE8,-0.0,0
B004F79MCG,0.2953,0
B004F82EO8,0.0645,0
B004FF8M42,0.2291,0
B004FJV9FC,0.0645,0
B004FJZEVM,0.5474,1
B004FK47UA,-0.0,0
B004FOLID0,-0.0,0
B004GH6YBM,-0.0,0
B004GHIEZQ,0.6231,1
B004H0WOSK,0.2291,0
B004H2P8QI,0.5485,1
B004H5D40W,0.9789,1
B004HUYPC8,0.0645,0
B004I1FC4G,0.0645,0
B004IM8V3Y,-0.0,0
B004IUJHYS,0.5474,1
B004J4K6T8,0.2291,0
B004J749W0,-0.0,0
B004JFTMM4,0.4331,1
B004JOSYZ6,0.0645,0
B004JP6CPO,-0.0,0
B004K4IYMS,-0.0,0
B004K4J23I,-0.0,0
B004KEJ8NW,-0.0,0
B004KEKFC0,-0.0,0
B004KEMMR6,-0.0,0
B004KEQMIQ,-0.0,0
B004KH7ZE8,0.0645,0
B004KZKXOE,-0.0,0
B004L152NE,0.4673,1
B004L5M0OE,0.0645,0
B004LDFSOK,0.0645,0
B004LL36TQ,0.0645,0
B004LPG0EK,-0.0,0
B004LU08TI,0.5055,1
B004M37N5G,-0.0,0
B004M5PFHC,0.0645,0
B004M8Z10K,0.2961,0
B004MBNJIS,0.0645,0
B004MSZM7M,0.4857,1
B004N7B4IS,0.2291,0
B004OF5CFU,0.5463,1
B004OH5W6W,-0.0,0
B004OKDW5W,0.4422,1
B004P3K6J8,0.4627,1
B004PB8IKO,0.5803,1
B004PH68ZU,0.0645,0
B004PI1RF0,-0.0,0
B004PJ5C9Q,-0.0,0
B004PJ5F5W,-0.0,0
B004PJB204,-0.0,0
B004PZXJUO,0.7292,1
B004QDX1W6,-0.0,0
B004QDXYJQ,0.5285,1
B004QJJANY,-0.0,0
B004QJO4ZS,0.0645,0
B004QOPH6I,0.2291,0
B004R2CHPI,-0.0,0
B004R7IZRM,0.0645,0
B004RI76Y4,0.456,1
B004RJ0H0I,-0.0,0
B004RPRQCY,-0.0,0
B004SBJBNO,0.7494,1
B004SBLL2I,0.4646,1
B004SHEXB8,-0.0,0
B004T4N67M,-0.0,0
B004T4UQFC,-0.0,0
B004T4V480,0.4641,1
B004T6QGSG,0.0645,0
B004T9ER1G,0.2291,0
B004TBIXK0,0.0645,0
B004TGQAWS,0.0645,0
B004TN5TAA,-0.0,0
B004TS9ZXW,-0.0,0
B004U5WU0Y,-0.0,0
B004UBLF6S,-0.0,0
B004UBWTC2,0.3924,1
B004UKEOJO,0.2961,0
B004UMG7MY,0.2291,0
B004UNF4A4,0.2953,0
B004URQQ02,0.0645,0
B004UTSRNY,0.6338,1
B004VFK36Q,0.0645,0
B004VWDKWI,0.5042,1
B004W0EQB8,0.4656,1
B004W116BU,0.4136,1
B004WLHJS4,0.0645,0
B004WQFKLC,-0.0,0
B004WYVG30,0.0645,0
B004X172AS,0.3838,0
B004X75IWG,-0.0,0
B004X8AQFE,0.0645,0
B004X8IELC,0.0645,0
B004X8IGD8,-0.0,0
B004X8LTS2,-0.0,0
B004XIILNI,-0.0,0
B004XJ4H26,0.2291,0
B004XXKIGQ,0.0645,0
B004Y00WIC,-0.0,0
B004Y548K0,-0.0,0
B004YT8D5W,0.5474,1
B004YWAZHI,0.2291,0
B004Z1LM70,-0.0,0
B004Z2LJQS,0.2953,0
B004Z7RMNW,-0.0,0
B004Z90XMM,0.4955,1
B004ZIPQ3E,-0.0,0
B00505FE4M,0.0645,0
B0050NWFVE,-0.0,0
B00519BEPA,0.4857,1
B0051APFCC,-0.0,0
B0051M4760,-0.0,0
B0051OKZ0A,0.0645,0
B0051OSCZ0,-0.0,0
B005239M18,0.0645,0
B0052ADLQI,-0.0,0
B0052EOS70,-0.0,0
B0052KBW28,0.5618,1
B0052PJCFM,0.0645,0
B0052YFCSO,0.9221,1
B0052YZ1VM,0.0645,0
B0053EKQEI,0.2291,0
B00546FKCS,-0.0,0
B0054L6WMU,0.2291,0
B0054S48PG,-0.0,0
B0055DMFC8,0.0645,0
B0055F75I0,0.0645,0
B0055FF3SE,0.5474,1
B0055FLB8U,-0.0,0
B0055PKLJU,-0.0,0
B00567821Q,0.0645,0
B00567UTVW,0.5474,1
B0056GQ6JW,0.2291,0
B0057AT3D8,-0.0,0
B0057IBKEA,-0.0,0
B0057JD2HC,0.2953,0
B0057XBVA8,-0.0,0
B0058KYR9C,-0.0,0
B0058LKNLM,-0.0,0
B0058WE96Q,0.0645,0
B0058YK7QU,-0.0,0
B00598MIKS,-0.0,0
B005A0CN50,0.0645,0
B005AJNJ22,-0.0,0
B005AL5BZS,-0.0,0
B005AQC9U8,0.0645,0
B005B0XV32,0.0645,0
B005B0ZCTI,0.456,1
B005B6GCN2,0.4756,1
B005BLWK5G,-0.0,0
B005BU7MZK,-0.0,0
B005BZQHEC,0.9921,1
B005CQBBDW,0.0645,0
B005CSQ6BM,-0.0,0
B005CXF2BM,0.0645,0
B005CXISGS,0.0645,0
B005DJIEFQ,0.7273,1
B005DLNP6C,0.2291,0
B005DVS8QY,0.0645,0
B005E0QEGU,-0.0,0
B005E2SURE,-0.0,0
B005EUEK4S,0.4641,1
B005EWJJ10,0.2291,0
B005EZ5BAK,-0.0,0
B005EZ7CMA,0.0645,0
B005F11WP6,0.4917,1
B005F24WRA,0.0645,0
B005F5P9DS,-0.0,0
B005FAP51Y,0.0645,0
B005FFIDT0,-0.0,0
B005FGR5K2,0.3924,1
B005FH2SOO,0.8596,1
B005FMUBLG,0.6442,1
B005FMW434,0.2291,0
B005FRXQ5E,0.2953,0
B005FU4DTE,0.2291,0
B005G461OA,-0.0,0
B005G64I0Q,0.0645,0
B005GJ2XFA,0.0645,0
B005GKVDQY,-0.0,0
B005GMXOJG,0.5019,1
B005GS3JWW,-0.0,0
B005H5JAHC,0.0645,0
B005HJBCLK,0.4705,1
B005HJHPCA,0.0645,0
B005HLOMWY,-0.0,0
B005IE9L94,0.0645,0
B005IHE9UC,0.3838,0
B005IYYF5E,0.9737,1
B005IYZLWU,0.0645,0
B005J4X7NE,0.0645,0
B005JCR69W,-0.0,0
B005JHJUI2,0.2291,0
B005JLQQA8,-0.0,0
B005K47D5Q,-0.0,0
B005LAWYY4,-0.0,0
B005LP7NCW,-0.0,0
B005MKPI9G,-0.0,0
B005MQMA00,0.0645,0
B005MYEGG8,0.0645,0
B005N56E0M,-0.0,0
B005N7YHYU,0.4641,1
B005NG7IY2,0.8303,1
B005NISGSC,0.2953,0
B005NIT0DC,0.2291,0
B005NITBXQ,0.49,1
B005NJ4WOS,0.2961,0
B005NL50TW,0.4641,1
B005NORBIW,0.3332,0
B005OBBSIS,0.419,1
B005ODQQTW,-0.0,0
B005OKRAB8,-0.0,0
B005OSAI78,0.5474,1
B005P4AIZ8,-0.0,0
B005PNMKQ4,-0.0,0
B005QMZRK0,-0.0,0
B005R82T5E,0.4641,1
B005REGSBO,0.0645,0
B005RF9DUG,0.49,1
B005RHEAX4,0.2291,0
B005S1KLI2,0.0645,0
B005S5GUXS,0.5036,1
B005TICVIC,0.0645,0
B005TXRD4E,0.0645,0
B005U5KU46,0.6145,1
B005UF9NQW,-0.0,0
B005V3AUK6,0.4838,1
B005V3AUUQ,0.2291,0
B005V3AV5U,0.6753,1
B005V3B1HC,-0.0,0
B005V6BZWU,0.2291,0
B005VLZQ0M,0.0645,0
B005VQFB02,0.0645,0
B005WIIQ42,0.0645,0
B005X5SHJS,0.6772,1
B005XBJETY,0.0645,0
B005XEI7AS,-0.0,0
B005XSZS92,-0.0,0
B005YH81K0,-0.0,0
B005ZI5VH4,-0.0,0
B005ZSHT7O,-0.0,0
B005ZWDTDI,-0.0,0
B0060E2HA6,0.0645,0
B0061QFS7M,0.4641,1
B00622H60M,0.5492,1
B00623KJDW,-0.0,0
B0062CNT12,0.0645,0
B0062N5R8O,0.6269,1
B0062N624M,0.0645,0
B0062P7MKS,0.0645,0
B0062Q6K8C,-0.0,0
B0064D1OR0,-0.0,0
B0065356B4,-0.0,0
B0065JPB36,0.2291,0
B0067BAIM6,0.9685,1
B00682MXJU,-0.0,0
B00684TOUY,-0.0,0
B0068OBL7I,0.0645,0
B0068S0P5I,0.4641,1
B0068T7RGW,-0.0,0
B00691JIDY,-0.0,0
B00692OA2M,0.9298,1
B00692RBRS,-0.0,0
B00694ZDUI,0.0645,0
B0069557Z8,0.0645,0
B0069SFL2O,-0.0,0
B006B6S2JI,-0.0,0
B006CAYJZO,0.0645,0
B006CRJDOY,-0.0,0
B006D8GE4E,0.0645,0
B006DB8VM4,0.0645,0
B006DRRTQC,0.2953,0
B006EPIJTE,0.2291,0
B006FCIGWQ,-0.0,0
B006GDB518,0.6827,1
B006GDQL44,0.5617,1
B006GESCPY,0.4422,1
B006GESMIG,0.2291,0
B006IP56SM,-0.0,0
B006J0CAC6,0.0645,0
B006JALQW6,0.2291,0
B006JRI47E,-0.0,0
B006JZ0L7C,0.0645,0
B006KBZXA0,-0.0,0
B006L4PIO2,-0.0,0
B006MRD8D6,0.0645,0
B006MRD8XG,-0.0,0
B006N8HD12,-0.0,0
B006NEXIWE,-0.0,0
B006NL31U6,-0.0,0
B006OBS38K,0.0645,0
B006OG1LM0,-0.0,0
B006OO0CG8,0.6096,1
B006P17RAO,-0.0,0
B006QQWKJG,0.0645,0
B006R0ZEN0,0.0645,0
B006RG5B78,0.4714,1
B006SBD4FS,0.2291,0
B006TCRMF4,0.0645,0
B006U2CAUU,-0.0,0
B006UNQ1NQ,-0.0,0
B006UNQ1RM,-0.0,0
B006UNWU2M,0.0645,0
B006UQU5D0,0.2291,0
B006VWMSJM,-0.0,0
B006VWVDL6,0.419,1
B006W4BA0M,-0.0,0
B006W9K3RI,0.0645,0
B006WEZ5WQ,0.4422,1
B006WZD7ES,0.4955,1
B006WZD7FW,0.8719,1
B006X3E676,-0.0,0
B006XGWZD0,-0.0,0
B006XZ8THC,0.2291,0
B006Y2LHW8,-0.0,0
B006YCVLZQ,0.6827,1
B006YUIWKA,0.6294,1
B006YZSP5C,-0.0,0
B006ZBTWAW,0.0645,0
B0070IAT38,0.5618,1
B0070Z7KME,0.9921,1
B0071CI3JU,-0.0,0
B0071J9PVS,0.2291,0
B0071NOJQ0,0.0645,0
B0071OP9RC,0.0645,0
B0072Q1CPW,0.0645,0
B0072VNO2G,0.2291,0
B0073G75U2,-0.0,0
B0074AKVD0,-0.0,0
B00756SMTS,0.4477,1
B00759LVR0,-0.0,0
B007629CCW,-0.0,0
B0076RYZPQ,0.2961,0
B00776E934,-0.0,0
B00784R48M,0.2291,0
B0078WO61C,-0.0,0
B00794NIWW,-0.0,0
B007A1NK90,-0.0,0
B007BBW1WG,0.0645,0
B007BDG468,0.0645,0
B007BI38RQ,0.0645,0
B007BXNETS,0.2291,0
B007CCE4MY,-0.0,0
B007CM1CN8,0.5019,1
B007CM4EQU,0.4941,1
B007CMT6TA,0.5032,1
B007D1CO94,0.0645,0
B007D5QMFC,0.2291,0
B007EN06QY,-0.0,0
B007FGEIYG,0.4857,1
B007FS3X6I,-0.0,0
B007GQLXJI,0.6512,1
B007HERMKI,0.4641,1
B007I9SMXS,-0.0,0
B007IAE5WY,0.9842,1
B007IAM4YU,0.7661,1
B007JFKNTM,-0.0,0
B007K7HA40,0.0645,0
B007KQA25A,0.5042,1
B007L0B6CS,0.3838,0
B007LPL7L8,-0.0,0
B007MB4YW0,-0.0,0
B007MHN7IQ,0.3838,0
B007MJKFJS,0.2291,0
B007MJKFMA,-0.0,0
B007MJKG7O,0.0645,0
B007MRORWQ,0.6413,1
B007MXK11G,0.5204,1
B007N47C66,0.917,1
B007N7619M,-0.0,0
B007N79JIM,0.0645,0
B007N7AOPE,0.4422,1
B007NIR2C6,-0.0,0
B007NMR6J6,-0.0,0
B007NXPUFC,-0.0,0
B007O73K7W,-0.0,0
B007OB34DS,0.0645,0
B007ONF43E,0.2953,0
B007OUUBJY,-0.0,0
B007PJF1SA,-0.0,0
B007Q35I1U,0.5591,1
B007Q5XCHK,-0.0,0
B007QG7G3U,0.6262,1
B007QGODEK,-0.0,0
B007QGQ1FO,-0.0,0
B007QNN77C,0.0645,0
B007QRLM9S,-0.0,0
B007QU1BNM,-0.0,0
B007QX2KLG,-0.0,0
B007RKC284,-0.0,0
B007ROYU7Q,-0.0,0
B007RZNR60,0.0645,0
B007S6CX0E,-0.0,0
B007SF5ZJQ,0.0645,0
B007SMIEWY,-0.0,0
B007SP5BHM,-0.0,0
B007SVIFGU,0.0645,0
B007SXK8WW,0.5042,1
B007SYAY7U,0.0645,0
B007SYBEBK,-0.0,0
B007T2MVFY,-0.0,0
B007T79BMA,-0.0,0
B007THDPT0,0.0645,0
B007TXC25W,0.0645,0
B007TY3IZY,-0.0,0
B007UCBXF2,0.6269,1
B007UM7NUG,0.4782,1
B007UMQ410,0.4646,1
B007USO9FW,0.419,1
B007UTZR0M,0.5449,1
B007V3H50M,-0.0,0
B007VCRYEU,0.0645,0
B007VDI6DM,0.0645,0
B007VP8GNK,0.2291,0
B007VQHRS4,0.2291,0
B007VXJK6E,0.456,1
B007W6FW8A,0.456,1
B007WFZ0XI,0.5454,1
B007WG4CUO,-0.0,0
B007WRWD1S,0.4627,1
B007WTMVKY,0.2953,0
B007XK8L2Y,0.0645,0
B007XL5IDI,-0.0,0
B007XOLGJU,-0.0,0
B007XTIFV2,-0.0,0
B007XVU91E,0.4277,1
B007Y54ABE,0.6323,1
B007Z1NLW6,0.3924,1
B007ZQU5OS,-0.0,0
B008062Z9K,0.5042,1
B0080786FG,-0.0,0
B0080CECZY,0.0645,0
B0080KHPHS,0.0645,0
B0081LNEMG,0.5042,1
B0081TMI6G,0.4857,1
B00820HLSY,0.4627,1
B00826EWRQ,-0.0,0
B0082GY0EQ,0.4673,1
B0082Q097S,-0.0,0
B008331W2G,0.0645,0
B0083F0BKS,-0.0,0
B0083F7X7W,-0.0,0
B0083HT9Z4,0.0645,0
B0083T6FFY,-0.0,0
B0083V8SN4,0.0645,0
B00844ITJ8,0.0645,0
B00849D69G,-0.0,0
B0084HTVQU,0.2291,0
B0084VNB9E,0.0645,0
B00853F6ZS,0.648,1
B0085C9OTS,0.0645,0
B0085ECTZW,0.4641,1
B0085GWXGA,-0.0,0
B0085MKOTW,-0.0,0
B0085OCR90,-0.0,0
B0085RN48K,0.0645,0
B0085XJ5AK,0.0645,0
B0085XY258,-0.0,0
B008633RKI,0.0645,0
B00863G94O,-0.0,0
B0086ICE5C,0.0645,0
B0086LC16Q,0.0645,0
B0086UKY3E,-0.0,0
B008768M9A,0.0645,0
B00879M1T4,0.0645,0
B0087A9RZY,0.2291,0
B0087CRKNS,0.0645,0
B0087PDU7K,0.0645,0
B0087ZJTY8,0.7407,1
B00885RX1I,-0.0,0
B00886EW3E,0.0645,0
B00886KQI4,0.0645,0
B0088F8H86,0.2291,0
B0088GA3YG,0.0645,0
B0088P3ZXI,-0.0,0
B0088YU442,0.0645,0
B00890NT4C,0.2291,0
B008973KB2,-0.0,0
B00899BZF8,-0.0,0
B00899W9LM,-0.0,0
B0089DKJFQ,0.0645,0
B0089RXXAK,0.0645,0
B008A12F36,0.917,1
B008AZ47Q0,0.0645,0
B008BDBJNU,-0.0,0
B008BQM1W0,-0.0,0
B008C2QZ5W,0.4857,1
B008C2QZE8,0.4646,1
B008C2WEKM,0.0645,0
B008C2WET8,0.5042,1
B008C3NUPY,-0.0,0
B008CJI0SA,0.0645,0
B008COCMKM,-0.0,0
B008CSMEGA,0.0645,0
B008DEZLM2,-0.0,0
B008DI0GV4,0.4673,1
B008E9993I,-0.0,0
B008F5FCWS,0.419,1
B008FC9DOY,0.4656,1
B008FHGBNU,0.49,1
B008FR532U,0.44,1
B008FRL7NY,0.3924,1
B008FSE2I0,-0.0,0
B008H5JR40,0.4627,1
B008HAMV5M,0.419,1
B008HSSBD0,-0.0,0
B008I2IKM2,0.4656,1
B008IDBALY,0.0645,0
B008IG77Z4,-0.0,0
B008II7CS4,0.5485,1
B008J1H6TK,0.7269,1
B008J3S2IW,-0.0,0
B008JBVDUS,0.0645,0
B008JHO4E4,0.7703,1
B008JWUFRO,0.0645,0
B008K15NBM,-0.0,0
B008K83W54,-0.0,0
B008KEJ18A,0.4309,1
B008KKAXRW,-0.0,0
B008KPB12I,0.0645,0
B008KPZR14,-0.0,0
B008L2U9U0,-0.0,0
B008LR0HQQ,0.0645,0
B008M783OI,-0.0,0
B008MBHDAE,0.6269,1
B008MLK8E2,0.0645,0
B008MM2GO6,-0.0,0
B008MNGXDA,0.4857,1
B008MY8UEY,0.0645,0
B008MYHOCI,-0.0,0
B008N25B1A,0.0645,0
B008NOCMWY,-0.0,0
B008O0KK58,-0.0,0
B008O0ZTPO,0.6908,1
B008O7C3NI,-0.0,0
B008OYBTXG,0.3838,0
B008P0K7FU,0.0645,0
B008PHMN6O,-0.0,0
B008PTIRS0,0.6485,1
B008PUU6RY,0.6518,1
B008PYLPQ6,0.0645,0
B008QI6JDA,0.0645,0
B008QSM704,-0.0,0
B008QUU7MC,-0.0,0
B008R1Q6LQ,-0.0,0
B008R5LW5W,0.4656,1
B008R9Q6V8,0.0645,0
B008RA16ZI,-0.0,0
B008RRDJPG,-0.0,0
B008RS5ML4,0.44,1
B008S3WT8C,0.0645,0
B008S59834,0.6269,1
B008SEI8LI,-0.0,0
B008TGMJQA,0.5892,1
B008TGSAFE,0.4996,1
B008TWFSUS,0.0645,0
B008VWI9AM,0.0645,0
B008WAUVL8,0.5285,1
B008X8O2SM,0.4136,1
B008XADNJE,-0.0,0
B008XCFPJS,0.0645,0
B008XLLGBU,0.0645,0
B008Y3EBIC,-0.0,0
B008YO1B34,-0.0,0
B008YSDCZ0,0.5623,1
B00901PL2C,0.4136,1
B009043PEA,0.0645,0
B0090858OG,0.4782,1
B00908F0QW,-0.0,0
B0090WZYI2,0.419,1
B0090YQUW4,0.0645,0
B00914XCZQ,0.0645,0
B00915GCW0,0.5449,1
B0091IMZL4,0.4496,1
B0091QY0AA,-0.0,0
B0091QY0LE,0.2953,0
B0091R4T1Y,0.0645,0
B0091UDN4A,-0.0,0
B0092MCQZ4,0.9921,1
B0092SUA6A,-0.0,0
B0092TVMCK,-0.0,0
B0092ZZA4A,-0.0,0
B00937QPEQ,0.0645,0
B00937QPKU,-0.0,0
B00937QPL4,0.0645,0
B00939KQCG,0.3838,0
B0093EQX6Y,0.6262,1
B0093MXHFG,0.4641,1
B0093QQTZ2,0.3838,0
B0093TOG68,-0.0,0
B00940MOK6,0.0645,0
B00943SJAM,0.0645,0
B00946GD7K,0.0645,0
B00946GJOM,0.4955,1
B00946HGLW,-0.0,0
B00946R0MM,0.3838,0
B0094DF68A,-0.0,0
B0094DOC1C,0.0645,0
B0094O0I32,0.0645,0
B0095XAX00,0.5019,1
B0097G4QY4,0.4349,1
B0098CWVY4,-0.0,0
B0099QFX9Y,0.2291,0
B0099UG4AM,-0.0,0
B009A2YIWU,0.6753,1
B009ALF9GU,0.0645,0
B009AQK8CK,0.4857,1
B009AVQZ6I,0.0645,0
B009AXCAPQ,-0.0,0
B009B555NM,0.4955,1
B009B5C17A,0.0645,0
B009BB6YPO,-0.0,0
B009BB7002,0.2291,0
B009BTM3LU,-0.0,0
B009CA7BWO,0.6123,1
B009DOYSDO,0.5285,1
B009E4K2RE,0.4641,1
B009ERDWA0,0.3838,0
B009FX2XCG,0.3838,0
B009G4BYX8,0.5478,1
B009G92PLI,-0.0,0
B009GPP546,0.2961,0
B009GPPZ28,0.4331,1
B009HUENRA,0.0645,0
B009I8VR7K,0.0645,0
B009IROHDM,-0.0,0
B009JP1T9S,0.2291,0
B009K2LNEQ,0.0645,0
B009K7O7A8,0.0645,0
B009KQ8W9G,0.0645,0
B009L58V1K,-0.0,0
B009L8Z9V2,-0.0,0
B009LNYSJ6,0.0645,0
B009LSA6RY,0.0645,0
B009M4W74C,0.0645,0
B009M8RW98,0.0645,0
B009M9FPLY,-0.0,0
B009MXQ820,0.0645,0
B009N3VBX0,0.0645,0
B009NGDFSG,0.4496,1
B009NLSTLY,0.0645,0
B009NQRIIE,-0.0,0
B009OCJLZA,0.0645,0
B009OE52QK,-0.0,0
B009OMF8EI,0.5135,1
B009OO5G2U,-0.0,0
B009PIJML6,-0.0,0
B009R55SY2,-0.0,0
B009RNCABS,-0.0,0
B009RTO06U,-0.0,0
B009SNBG4E,-0.0,0
B009SNONTO,-0.0,0
B009SOCO4Y,0.0645,0
B009SQ56NS,0.2291,0
B009T8HB5G,-0.0,0
B009U0565K,-0.0,0
B009UEV9KW,-0.0,0
B009V5O312,-0.0,0
B009VBFDBK,-0.0,0
B009WFVG66,-0.0,0
B009WO4JWK,0.0645,0
B009WUFLNU,0.0645,0
B009XJ5L7Q,-0.0,0
B009XUJBLM,-0.0,0
B009XV5CT6,0.0645,0
B009Y803A6,0.0645,0
B009YDVB6Q,0.0645,0
B009YSNYKC,0.2291,0
B009YWFBFO,0.0645,0
B009Z4JPJY,0.3838,0
B009Z776LU,-0.0,0
B009ZQEL6O,0.0645,0
B009ZVG43C,-0.0,0
B00A0RUGPM,0.9653,1
B00A1JH3HS,-0.0,0
B00A2AZ97M,0.4756,1
B00A2JHYD0,0.0645,0
B00A2SRH9C,-0.0,0
B00A338SMG,0.0645,0
B00A3MQSZQ,0.0645,0
B00A3Z3UFO,-0.0,0
B00A4282TK,-0.0,0
B00A4L6N4C,-0.0,0
B00A6I4IWM,0.4934,1
B00A72GZPA,-0.0,0
B00A77L0FU,0.0645,0
B00A783S0O,0.4277,1
B00A7EB256,-0.0,0
B00A7KLMOG,0.6572,1
B00A807ZFU,0.0645,0
B00A967Q3O,0.9685,1
B00A9HA9CI,-0.0,0
B00A9WCSNG,-0.0,0
B00A9ZRFNG,-0.0,0
B00AAGTCS0,-0.0,0
B00AAJIMQ0,-0.0,0
B00ABKJ16S,-0.0,0
B00ACBH2EY,0.4838,1
B00ACC6FK0,0.2291,0
B00ACMM6U8,0.2961,0
B00ACMM75M,-0.0,0
B00ACMM7GG,-0.0,0
B00ACMM7N4,0.2291,0
B00ACNV6NA,0.0645,0
B00AD3O3RU,0.0645,0
B00AEG9HCC,0.0645,0
B00AEK1IG6,-0.0,0
B00AEVP8QG,0.5492,1
B00AF3D7RK,-0.0,0
B00AFISWN4,-0.0,0
B00AG40VEA,0.0645,0
B00AHHHM5M,0.2291,0
B00AHX0JH4,-0.0,0
B00AIELPLQ,0.0645,0
B00AJEHKCI,0.0645,0
B00AJOJ0GW,0.8561,1
B00AJZHB9O,-0.0,0
B00AKKC7KG,0.2291,0
B00ALYF2JY,-0.0,0
B00AM15K16,0.6334,1
B00AM4IVDC,0.2961,0
B00AN8WHC8,-0.0,0
B00ANIQPZ8,0.4841,1
B00ANITKC8,-0.0,0
B00ANLBE4M,0.0645,0
B00ANSD2LI,0.4477,1
B00ANU8VX0,0.4646,1
B00ANV1E4C,0.0645,0
B00AOYKOPI,0.2291,0
B00AQ25NB8,0.6269,1
B00AQF930M,-0.0,0
B00AQWP2UK,0.0645,0
B00AQWYG8O,-0.0,0
B00AR59PZ4,0.5178,1
B00ARBOMTM,0.5429,1
B00ARBSY78,-0.0,0
B00ARLOFEE,0.0645,0
B00ARVUG1K,-0.0,0
B00AS2TLUU,-0.0,0
B00ASSFLVM,-0.0,0
B00AT9JH6K,-0.0,0
B00AU91A2I,-0.0,0
B00AUNIZ68,-0.0,0
B00AUQZXYC,0.0645,0
B00AUVW8HM,0.5042,1
B00AV2TPUI,0.0645,0
B00AVEBP4U,0.0645,0
B00AVQ0JI6,0.0645,0
B00AW02H68,-0.0,0
B00AWD0DU2,0.2961,0
B00AX3YNPC,0.8206,1
B00AXH9CM2,0.0645,0
B00AXSZQ94,-0.0,0
B00AXXHCLY,0.4941,1
B00AY351OI,0.4917,1
B00AY80C2Y,-0.0,0
B00AYTMA00,0.0645,0
B00AYU3UNK,0.3838,0
B00AYWUWNO,0.0645,0
B00AZNT9N6,-0.0,0
B00B0CK3AY,-0.0,0
B00B0ZIQ64,0.0645,0
B00B11BTLQ,-0.0,0
B00B18O19G,0.4477,1
B00B1EESZW,-0.0,0
B00B1JMRGO,-0.0,0
B00B1O8AYC,0.4477,1
B00B2FJFXA,0.2291,0
B00B2FJFXU,0.5349,1
B00B2RQ7AW,-0.0,0
B00B3CUA0E,0.4641,1
B00B3M5GZS,0.6269,1
B00B3Q4J8Y,-0.0,0
B00B40B58G,0.0645,0
B00B4FNAUW,-0.0,0
B00B4OTTKS,0.5042,1
B00B4VILQO,0.4639,1
B00B4WQ8AE,-0.0,0
B00B53KQDW,-0.0,0
B00B5PET4W,-0.0,0
B00B5U6XQE,-0.0,0
B00B5YRV7U,0.0645,0
B00B7G9I5O,0.3838,0
B00B7JKEAE,0.0645,0
B00B7RFSH0,0.0645,0
B00B8CGNNC,-0.0,0
B00B8P5CTA,0.5413,1
B00B9PG7T8,0.5019,1
B00B9V956O,-0.0,0
B00BA9JE66,0.2291,0
B00BAGX6PO,-0.0,0
B00BB8LBH6,0.2291,0
B00BC6IUZI,0.0645,0
B00BCMR1NY,0.544,1
B00BD5FEMK,0.49,1
B00BD7HN7M,0.0645,0
B00BD9F90I,0.0645,0
B00BDB2RLA,0.2291,0
B00BDGL1S0,0.0645,0
B00BDJNYVY,-0.0,0
B00BDVQSAG,0.0645,0
B00BEHV9HQ,0.0645,0
B00BEJXCWE,-0.0,0
B00BES4B4S,0.4627,1
B00BETY3I6,-0.0,0
B00BETY3O0,0.0645,0
B00BEYJYKS,0.4838,1
B00BFB7XDU,0.2291,0
B00BFB7YC0,0.0645,0
B00BFMFUIE,0.2291,0
B00BFWD6GC,-0.0,0
B00BFZ4VFO,0.4627,1
B00BG14UDU,0.4349,1
B00BG8WQ48,0.535,1
B00BGB3C8O,0.4422,1
B00BGFIITI,0.4709,1
B00BGFNFA0,-0.0,0
B00BH4KAC6,0.3332,0
B00BH4N3OI,0.2291,0
B00BHLQGMC,0.3838,0
B00BHQKTHU,0.5492,1
B00BI43PA4,0.2953,0
B00BISM79A,-0.0,0
B00BJ5BD6K,0.2291,0
B00BJ87GYK,0.5285,1
B00BJCNDGQ,0.0645,0
B00BJGBEXG,0.0645,0
B00BK3F1EG,-0.0,0
B00BK9ULPE,-0.0,0
B00BKBYR5W,0.0645,0
B00BKNYCAU,0.4641,1
B00BLAYPYU,0.0645,0
B00BLF99I2,0.0645,0
B00BLNNZ02,0.3838,0
B00BLVT1L6,-0.0,0
B00BMJTP6S,-0.0,0
B00BMU56JM,-0.0,0
B00BMW24TU,0.6775,1
B00BN3FYAE,0.5454,1
B00BN7MLP6,-0.0,0
B00BN805WG,0.0645,0
B00BN9PFUW,0.9503,1
B00BNWNXOY,0.0645,0
B00BNYZJXA,0.0645,0
B00BO9HWAC,0.3838,0
B00BPN3KCG,0.0645,0
B00BPPIR22,0.44,1
B00BQ47QHY,-0.0,0
B00BQUALEI,-0.0,0
B00BQYDKVA,-0.0,0
B00BQYYMQ2,-0.0,0
B00BR1OYHG,0.2291,0
B00BR5UVCO,0.0645,0
B00BRIG2II,0.0645,0
B00BRN5TQY,0.3838,0
B00BRXPNFG,0.0645,0
B00BSE3Z90,-0.0,0
B00BSVUIH0,-0.0,0
B00BSXEUOA,0.2961,0
B00BT2GHFU,-0.0,0
B00BTK0MQ2,-0.0,0
B00BTKUDQ6,0.2291,0
B00BTKW36Y,-0.0,0
B00BUA13LE,0.4646,1
B00BUI0DT4,0.0645,0
B00BUI0FSS,-0.0,0
B00BUOQMXE,0.2291,0
B00BUS8TTK,0.2961,0
B00BVO8P6K,-0.0,0
