review_id,product_id,fake_prob
r0000714,B0086UKY3E,0.8014
r0000715,B00YB2CYFC,0.1504
r0000716,B07RBR8Z73,0.4491
r0000717,B01LBXF4QO,0.5297
r0000718,B095RFWZKS,0.4168
r0000719,B002C0NZOE,0.2723
r0000720,B08YDNDC8Q,0.3185
r0000721,B083SCVG16,0.7413
r0000722,B01K86X4HG,0.647
r0000723,B07HDWJWVC,0.6947
r0000724,B01M7Z69UL,0.9218
r0000725,B07NPPD6Y4,0.6912
r0000726,B01CILZXWI,0.5279
r0000727,B07MBHXMPL,0.609
r0000728,B015F5LROC,0.77
r0000729,B09K75L7RR,0.3405
r0000730,B08DMXBDWS,0.186
r0000731,B07YZ72ZYL,0.3029
r0000732,B7DE2SN8TH,0.959
r0000733,B08VG22M7G,0.6109
r0000734,BHFR2206M8,0.9015
r0000735,B004DWNKWQ,0.287
r0000736,B08177224S,0.3493
r0000737,B00GMT1MR8,0.6602
r0000738,B08H1L16Q8,0.3829
r0000739,B084SKBX3M,0.934
r0000740,B000NY66DS,0.3772
r0000741,B06VWQXXQ8,0.2639
r0000742,B00V5JV3C4,0.3957
r0000743,B01FYWWWE0,0.599
r0000744,B018SUJJ3C,0.5992
r0000745,B01HOWE386,0.439
r0000746,B09TS1H16G,0.6302
r0000747,B01MZEX0C4,0.5544
r0000748,B01NAPA92W,0.3862
r0000749,B07D275SR2,0.3002
r0000750,B01DTFTPNK,0.3772
r0000751,B00XBDEHWA,0.1753
r0000752,B085ZXRQ1D,0.716
r0000753,B07HF58SFB,0.2939
r0000754,B077VQSHM6,0.4302
r0000755,B00GT2OCXO,0.4283
r0000756,B075H32N7L,0.2029
r0000757,B073VZ5FGJ,0.5509
r0000758,B00E8UF8DW,0.26
r0000759,B086W18W1W,0.1864
r0000760,B01LYJX8SH,0.2142
r0000761,B082TW71JL,0.5971
r0000762,B00KCTER3U,0.6728
r0000763,B072YKNNKJ,0.3691
r0000764,B075GK4249,0.5487
r0000765,B07JR6B4TB,0.3613
r0000766,B08F4CGWBG,0.2094
r0000767,B086H1VGC9,0.4046
r0000768,B01BJ2V2CC,0.2662
r0000769,B01NCUVGO7,0.7022
r0000770,B01606LVDC,0.4292
r0000771,BH3KIVBHGV,0.9396
r0000772,B00NO6H53W,0.6842
r0000773,B08RSBB422,0.774
r0000774,B072MJS1J9,0.3777
r0000775,B07FSCR54M,0.5149
r0000776,B07R6NZDJM,0.3055
r0000777,BSN6L63E5C,0.9015
r0000778,B08WJPNZPQ,0.6052
r0000779,B07H4TJMYJ,0.2875
r0000780,B08DD6ZCDV,0.5472
r0000781,BDF37V1FYX,0.8143
r0000782,BN61G3VDN0,0.9653
r0000783,B06Y5XQ6SJ,0.218
r0000784,B07RK4YG54,0.3568
r0000785,B07Y7VRF18,0.1904
r0000786,B00SGJJIYQ,0.3991
r0000787,B01CTQC9J2,0.3161
r0000788,B07BWQ9FH6,0.3522
r0000789,B07X9Q92GV,0.3011
r0000790,B075SXJG5T,0.9603
r0000791,B004VFK36Q,0.4362
r0000792,B082RD77G5,0.237
r0000793,B0006B0W42,0.5788
r0000794,B00SNXTJUS,0.653
r0000795,B00F6IFLA0,0.3891
r0000796,B00G062088,0.2197
r0000797,B06XD8FS2L,0.1599
r0000798,B07F3D9Z5Y,0.0819
r0000799,B01GL5X05O,0.2916
r0000800,B0051OSCZ0,0.1227
r0000801,B08F591JFC,0.1488
r0000802,B00L3QC5XU,0.5805
r0000803,B083K5YW79,0.261
r0000804,B00MCM02GQ,0.7297
r0000805,B01IAFIQ02,0.6824
r0000806,B07MMY3GM4,0.7564
r0000807,B00T712682,0.1799
r0000808,B08TCBP8HV,0.2872
r0000809,B08ML87Q1C,0.1835
r0000810,B003ILUQPM,0.5299
r0000811,B00WMB87LO,0.9876
r0000812,B083V8WSRN,0.5012
r0000813,B07F5KCFMM,0.9582
r0000814,B01NB8JP21,0.5049
r0000815,B00H3WGN9K,0.3635
r0000816,B0796X1KN8,0.571
r0000817,B001SPKK7Y,0.4081
r0000818,B00Q36TLXW,0.6554
r0000819,B01M1DZ7X8,0.1346
r0000820,B00F2H8LLG,0.4092
r0000821,B088M5XHDP,0.3324
r0000822,B075WSPZ9L,0.3809
r0000823,B08L7PQG54,0.6462
r0000824,B07D3NFGLZ,0.77
r0000825,B074JBMWB3,0.4897
r0000826,B017M402PO,0.2095
r0000827,B07FKVGMYD,0.433
r0000828,B089RLLT5C,0.2654
r0000829,B07WS2MBX2,0.2749
r0000830,BWYWDLKM0P,0.951
r0000831,B089WBCWZR,0.2862
r0000832,B08DKTMW9Z,0.4374
r0000833,B001MP0QH4,0.2746
r0000834,B09784JTYS,0.578
r0000835,B093724Y1Z,0.3905
r0000836,B07LD66J9H,0.1475
r0000837,B0743HK2KW,0.1044
r0000838,B07DPMFTLY,0.1525
r0000839,B01I066QWG,0.1489
r0000840,B000WI50IM,0.4202
r0000841,B00WEU8AD8,0.6873
r0000842,B01GTLZPX0,0.3815
r0000843,B00A0RUGPM,0.3418
r0000844,B08G3QDFPH,0.407
r0000845,B07QGKK12K,0.1858
r0000846,B07B8X8K9F,0.1858
r0000847,B00K5T53VW,0.9582
r0000848,B079T4SZCG,0.5104
r0000849,B07MV4THJ9,0.3773
r0000850,B08NJ5BTWG,0.3922
r0000851,B07P61LV4B,0.5559
r0000852,B01LWJ14O4,0.5646
r0000853,B01LCXJG26,0.2222
r0000854,BYTU8YMRXB,0.98
r0000855,B07R6KCK81,0.5556
r0000856,B07L9JDNXS,0.4354
r0000857,B075365GD5,0.1632
r0000858,B01N7P32PN,0.4115
r0000859,B09K3RX7TV,0.4923
r0000860,BKZI7XDR1G,0.8876
r0000861,B06WD67JFM,0.356
r0000862,B0855BZWKG,0.5263
r0000863,B08F4X4VHZ,0.54
r0000864,B075FHY92M,0.1405
r0000865,B019NXCBZ6,0.7149
r0000866,B081FGVPXF,0.2202
r0000867,B00U2VQZC4,0.4168
r0000868,B07X9QQ8XD,0.1544
r0000869,B00267EGLE,0.2008
r0000870,B09581GQXQ,0.2465
r0000871,B09CPLZ3R6,0.5649
r0000872,B00CUF29WU,0.4098
r0000873,B07T3Z58HL,0.2253
r0000874,B07P1DSYVY,0.2744
r0000875,BK5RADJFLN,0.9774
r0000876,B07YJBSPFC,0.4721
r0000877,B07ZJKVVLW,0.5737
r0000878,B076J368RC,0.1181
r0000879,B07KSVH6FX,0.4867
r0000880,B016ZM2TNW,0.324
r0000881,B01J9L6DC4,0.6067
r0000882,B08794J82C,0.3079
r0000883,B002AA8G4K,0.3235
r0000884,B0719KWG8H,0.2842
r0000885,BRDJ4FGEA4,0.9669
r0000886,B07RQ7TH9Z,0.3596
r0000887,BAHW9W06SY,0.9236
r0000888,B018IU1KK2,0.5269
r0000889,B00RYGKSPU,0.3825
r0000890,BS6M7RH4JC,0.969
r0000891,B07H6YGKVJ,0.3795
r0000892,B07BPPMGTN,0.412
r0000893,B01IJ66AGY,0.7069
r0000894,B6LIAE8UIM,0.8143
r0000895,B07FQ9T8PB,0.5596
r0000896,B07NSR3CKR,0.5867
r0000897,B00MAUBGQU,0.6232
r0000898,B08HQ7B7JB,0.2034
r0000899,B081NH5KNB,0.6394
r0000900,B01F8P1TI8,0.9582
r0000901,B071G1HY79,0.4211
r0000902,B08P2JW6WL,0.4583
r0000903,BJNUKH97SE,0.8876
r0000904,B01JD1DJZE,0.9304
r0000905,B07R8HWT7T,0.5746
r0000906,B01BJCLNIA,0.5035
r0000907,B0831DDK86,0.5566
r0000908,B00CPJIBRI,0.6195
r0000909,B00IXT2HU6,0.3126
r0000910,B01BX1NLT6,0.7934
r0000911,B0837NJT25,0.2683
r0000912,B099WRB3VT,0.6054
r0000913,B07VPH88DB,0.3067
r0000914,B09JGLT4DB,0.4954
r0000915,B07XDTYNMP,0.7679
r0000916,B07LD4RN1Y,0.2925
r0000917,B47F09QRT8,0.9669
r0000918,B07SYLFP1W,0.5606
r0000919,B07V396PR2,0.3438
r0000920,B01GS7QKQQ,0.2166
r0000921,B085MRMX9K,0.264
r0000922,B08ZBCGXSS,0.5406
r0000923,B07CZSFHZM,0.3456
r0000924,B079Q3T4C1,0.4948
r0000925,B09F3LF24J,0.6987
r0000926,B07FQ9T8PB,0.5736
r0000927,B01LNC9J2S,0.3341
r0000928,B000OV40LA,0.3606
r0000929,B075N4TPX8,0.3893
r0000930,B093D5MSVT,0.1879
r0000931,B01BYIZ85I,0.6665
r0000932,BDLB182I0M,0.969
r0000933,B000FEF1V4,0.4894
r0000934,B01LBXF4QO,0.2031
r0000935,B07ZVH5HX4,0.5176
r0000936,B08GRCWTCW,0.4964
r0000937,B06Y58LJ9R,0.1764
r0000938,B08G5M5X6V,0.6916
r0000939,B91Z7GXAQF,0.9218
r0000940,B00YSVPNEU,0.2818
r0000941,B092MCDTH7,0.6455
r0000942,B07VVHLM77,0.3874
r0000943,B074KD4PX2,0.3488
r0000944,B01I4XX25E,0.3206
r0000945,B07G4HM548,0.2114
r0000946,B000NJJFBI,0.4276
r0000947,BGHKWSRVS3,0.9736
r0000948,B0B5WVC4H8,0.5805
r0000949,B01HTO9T2Y,0.4878
r0000950,B086P9HY2K,0.6554
r0000951,B019GM3N5Q,0.6707
r0000952,B08775NJMY,0.6131
r0000953,B00YJ8OZ9G,0.7918
r0000954,B01J39KYEK,0.7471
r0000955,BQRFVMRRM6,0.9396
r0000956,B005R82T5E,0.3639
r0000957,B07N98882Z,0.1433
r0000958,B0823DR6M8,0.6659
r0000959,B07S2H16RX,0.5323
r0000960,B07PSGX8HH,0.4157
r0000961,B01M3YS52E,0.5171
r0000962,B072R28NZM,0.4109
r0000963,B0823V4L3D,0.5856
r0000964,B0B5XG7H1G,0.3052
r0000965,B00M2ZB776,0.6035
r0000966,BE4UJY3BY5,0.9218
r0000967,B01LXAAIND,0.8101
r0000968,B018YC1NQK,0.5431
r0000969,B00ANU8VX0,0.5516
r0000970,B0B51CVGYF,0.2522
r0000971,B06XPLMFKQ,0.2198
r0000972,B076KJ4QXN,0.8934
r0000973,B07HB585KG,0.5155
r0000974,B00PEXDZDM,0.1662
r0000975,B00EEN2HCS,0.6785
r0000976,B08W241GP2,0.1454
r0000977,B000NY66DS,0.3418
r0000978,B01IA9G6XM,0.3187
r0000979,B0828757Z2,0.6877
r0000980,B07FFG6TGS,0.5241
r0000981,B08CVMY4LF,0.2817
r0000982,B06XSZQ8VT,0.9032
r0000983,BS2UPM1C5D,0.8876
r0000984,B09D6P13WC,0.5304
r0000985,B07FR84R2S,0.1717
r0000986,B01LX0ARU4,0.3671
r0000987,B08SGQT4R1,0.4929
r0000988,B077JJ7K9Z,0.4514
r0000989,B0797YZF5F,0.4337
r0000990,B087TX32XZ,0.7581
r0000991,B07HF557G2,0.2031
r0000992,B07TK2PSJF,0.6115
r0000993,B08K7C8G4M,0.1673
r0000994,B006WZD7FW,0.0916
r0000995,B083TQNRX4,0.6609
r0000996,B08ZBCGXSS,0.3057
r0000997,B0B465PKD7,0.7121
r0000998,B017X2K6R4,0.1984
r0000999,B077KQRS49,0.5366
r0001000,B0791JKGK4,0.4678
r0001001,B00AY351OI,0.5004
r0001002,B008TGMJQA,0.3221
r0001003,BPOAIB9V7H,0.8876
r0001004,B08LMC8B6M,0.2261
r0001005,BFBPNTK23J,0.9582
r0001006,B0951VTY81,0.5863
r0001007,B082VYX7G8,0.1718
r0001008,B015AERVRU,0.9026
r0001009,B08BCCQYSD,0.5462
r0001010,B008R5LW5W,0.3881
r0001011,B0745BHD85,0.7287
r0001012,B07PJTVNDN,0.9218
r0001013,B007IAE5WY,0.659
r0001014,B01GQPVOV6,0.27
r0001015,B07VFDH1P1,0.1496
r0001016,BPDRZ1UK4F,0.951
r0001017,B088FHNC18,0.2676
r0001018,B485VIU93R,0.9218
r0001019,B092LJ9DN8,0.4218
r0001020,B07TVBW1HT,0.2682
r0001021,B07FT3M784,0.2834
r0001022,B07VN4BKZB,0.2039
r0001023,BJ4GT2O5MF,0.9774
r0001024,B007IAE5WY,0.6656
r0001025,B0082GY0EQ,0.5086
r0001026,B07DHJZR58,0.3138
r0001027,B0061QFS7M,0.2319
r0001028,B07H54TG14,0.763
r0001029,B01CQNZT18,0.1872
r0001030,B087C3H7MZ,0.6311
r0001031,BWJFX7HJGY,0.8143
r0001032,B08DKG8TJJ,0.3115
r0001033,B0798XCJLT,0.3886
r0001034,B06WLQY1KN,0.2251
r0001035,B086J8SN27,0.8092
r0001036,B08CF41PBG,0.3168
r0001037,B07L71VMRW,0.3427
r0001038,B00OWU2WQO,0.3307
r0001039,B08598PYMJ,0.4156
r0001040,B08LDL3ZHD,0.2907
r0001041,B01M1E5I89,0.542
r0001042,B0756FT3SB,0.9512
r0001043,B01DUYNJL4,0.4785
r0001044,B00TPDSM4E,0.6848
r0001045,BIYXQTCPI1,0.9236
r0001046,B08112SV31,0.4786
r0001047,B000SDI6MI,0.697
r0001048,B06XS2D175,0.4173
r0001049,B07345F1BX,0.6769
r0001050,B078YQL1PC,0.4417
r0001051,B06XKWVGQZ,0.2895
r0001052,B0745HS78Q,0.7002
r0001053,B07TV49KTH,0.5669
r0001054,B1EUWOYDVC,0.9218
r0001055,B0155FDDPS,0.556
r0001056,B015FNLBUY,0.3267
r0001057,B004H5D40W,0.2594
r0001058,B0070IAT38,0.4785
r0001059,B00XZ9QLQU,0.3186
r0001060,B012Q9NGE4,0.2044
r0001061,B00VG19U7G,0.8385
r0001062,B004H5D40W,0.2142
r0001063,B06XJR3BBX,0.3945
r0001064,B01MCZ7SN2,0.7676
r0001065,B07WDJB6BH,0.2776
r0001066,B01CC0C3ZK,0.3536
r0001067,B07VKZYXYJ,0.3903
r0001068,B013HDADM6,0.2103
r0001069,B08G4W8BH9,0.2572
r0001070,B08JPC8Z8X,0.2568
r0001071,B00YDUKVFC,0.774
r0001072,B01683P5AC,0.3545
r0001073,B075D7BXVK,0.2928
r0001074,B07Q4P79YT,0.6899
r0001075,B07JGPV8S1,0.7079
r0001076,B08PBM87KK,0.3567
r0001077,B00J3CDS7I,0.4467
r0001078,B01J5ONDPK,0.5785
r0001079,B07XT5LJ5Q,0.2234
r0001080,B0972ZGZVS,0.347
r0001081,B08LVVTVF5,0.1153
r0001082,B08D67H8SF,0.1938
r0001083,B0854RJQ9B,0.2907
r0001084,B00Q01W2U4,0.3554
r0001085,B07T2L6JQR,0.6585
r0001086,BUC597E90B,0.9669
r0001087,B07P6TN5RF,0.2256
r0001088,B093BDKLDW,0.2615
r0001089,B09XJQ7GZS,0.1787
r0001090,B001MKRQBS,0.5421
r0001091,B07NSTJG4Z,0.4105
r0001092,B08CXYR73X,0.3656
r0001093,B07TZ65HSB,0.5706
r0001094,B00YI0XFUU,0.3546
r0001095,B00K2CRAYK,0.6049
r0001096,B07FVM1VQ1,0.678
r0001097,B01M8O8KKL,0.8207
r0001098,B01G1F7HAS,0.4865
r0001099,B074R5ZVKN,0.8613
r0001100,BTFRUFH9PU,0.98
r0001101,B07MPNCQY1,0.2387
r0001102,B071J17KZD,0.3877
r0001103,B00NU6DP9E,0.2336
r0001104,B0814KHX8H,0.1829
r0001105,B01FHTF5QC,0.377
r0001106,B01MTP6JMG,0.2966
r0001107,B0759KBX97,0.6388
r0001108,B082RD77G5,0.4169
r0001109,B00GW5R4H4,0.3642
r0001110,B01AWXGD3M,0.943
r0001111,B01MR513G3,0.4237
r0001112,B095KFXNV7,0.3155
r0001113,B085XGJ9JS,0.3109
r0001114,B074M22MNZ,0.2473
r0001115,B0941YDPSW,0.2735
r0001116,B01LMMSSLC,0.3309
r0001117,B019GBG0IE,0.6225
r0001118,B001EYCTAK,0.2649
r0001119,B001FB0AHQ,0.3165
r0001120,B089RLLT5C,0.4544
r0001121,B01NBJ9KEE,0.335
r0001122,B000SDI6OG,0.5447
r0001123,B00R1TAN7I,0.2233
r0001124,B07JMGLRF5,0.5501
r0001125,B00Y3U0TBS,0.5673
r0001126,B0893R6TD9,0.3594
r0001127,BT8ETLOFZJ,0.9008
r0001128,BRKPDUKTY1,0.98
r0001129,B08KRXBQQ5,0.4625
r0001130,B076DLL7F4,0.1893
r0001131,B073CNW2Y7,0.2358
r0001132,B011FBTV2A,0.4409
r0001133,BWNVFLFUNP,0.959
r0001134,B07BS557P1,0.3065
r0001135,B073VHSN5M,0.3554
r0001136,B083R9KQDR,0.6318
r0001137,B01M4R7BMI,0.5802
r0001138,BYRQE4ISGA,0.98
r0001139,B099R6J7Z9,0.2068
r0001140,B014QM0W3W,0.204
r0001141,B01GAR38KK,0.6509
r0001142,B0070IAT38,0.1214
r0001143,B08LCWL287,0.5814
r0001144,B07PRKYGV7,0.2638
r0001145,B00IYLWEJW,0.4326
r0001146,B01J5ONDPK,0.0582
r0001147,B08NPR986L,0.2776
r0001148,B09DYKYPDX,0.2379
r0001149,B0791Y16H4,0.4814
r0001150,B000MT1GHA,0.5094
r0001151,B089D1K374,0.4884
r0001152,B08CKNPT2B,0.146
r0001153,B07S4G5B5B,0.2757
r0001154,B07NRK9FZF,0.2592
r0001155,B08HMXF1QY,0.5745
r0001156,B086YFPLPJ,0.7206
r0001157,BAFVVVDSHZ,0.98
r0001158,BETK6VREET,0.9218
r0001159,B087CPVVHN,0.8198
r0001160,B07DB5LSF5,0.5835
r0001161,B01F5X86J8,0.2769
r0001162,B086PBPWVQ,0.5805
r0001163,B00XVNMFIS,0.411
r0001164,B07F165RBX,0.3419
r0001165,B012W5I7VE,0.3375
r0001166,B08T8JGQY9,0.446
r0001167,B01DD1NOZU,0.139
r0001168,B000WBL484,0.1372
r0001169,B01N8ZNJD2,0.5304
r0001170,B0012SOTRY,0.4092
r0001171,B09LYJQ9GT,0.5798
r0001172,B01F65SZ5U,0.6903
r0001173,B83ITZP1O0,0.9218
r0001174,B08B1PR9C7,0.7747
r0001175,B00ZOTNFF4,0.1868
r0001176,B0798S8C41,0.5374
r0001177,B08CZYBKN5,0.4478
r0001178,B082YR9LCR,0.2828
r0001179,B079KW81R1,0.4771
r0001180,B00HLRS44O,0.8783
r0001181,B0765BRNRN,0.1718
r0001182,B01HIN5I8U,0.2916
r0001183,B00NN2RNWK,0.2181
r0001184,B00B9PG7T8,0.3082
r0001185,B079CYL48D,0.2868
r0001186,B08XVRYLZ1,0.149
r0001187,B07MVF46QW,0.6025
r0001188,B003L8V8R2,0.2937
r0001189,B00K8ODW6M,0.2925
r0001190,B001K80AYM,0.5565
r0001191,B01BZBE2VU,0.8153
r0001192,B07YRBHP2Q,0.7384
r0001193,B01KI25HUC,0.5822
r0001194,B00M7BX86S,0.3711
r0001195,B07ZQ8ZPC7,0.5631
r0001196,B074TCHT5B,0.284
r0001197,B078GB1Y4S,0.1715
r0001198,B000NJJFBI,0.2374
r0001199,BDMO355JJG,0.9629
r0001200,B07JJMYC9T,0.7757
r0001201,B087BRT6X3,0.4816
r0001202,B002UNC026,0.759
r0001203,B014AP7TZE,0.4266
r0001204,B00HJ6Q82C,0.3516
r0001205,B0B5XG7H1G,0.7489
r0001206,B08RNQNFW1,0.6034
r0001207,B01N0PT2ZO,0.3432
r0001208,B07KFHBV4P,0.2474
r0001209,B01D464SY0,0.8204
r0001210,B0758JVV9S,0.4339
r0001211,B08HQ2JDJ4,0.375
r0001212,B091T6GX1B,0.175
r0001213,B08SC34LZ5,0.3735
r0001214,B09B4Y3Z41,0.3098
r0001215,B08P1YLBVH,0.4376
r0001216,B07Z2B1BXV,0.245
r0001217,B001CE31XQ,0.8178
r0001218,B08L5KN7X4,0.5427
r0001219,B00H1M8R3C,0.554
r0001220,B00692OA2M,0.7951
r0001221,B07S5GYK14,0.2098
r0001222,BTDNFF13I3,0.9669
r0001223,B00R4ZDWHM,0.5313
r0001224,B06X9M1NJB,0.2281
r0001225,B00Y9OGHEQ,0.6458
r0001226,B07XY659KF,0.3198
r0001227,B0748Y9989,0.7454
r0001228,B01FHYPJO0,0.5311
r0001229,B01A3I5IGE,0.5732
r0001230,B08F2QZGVN,0.1456
r0001231,BUNPFHW7SK,0.8143
r0001232,B5EBAZRNQ2,0.8594
r0001233,B088FN65SB,0.322
r0001234,B07197537Q,0.3313
r0001235,B07H281V4V,0.5059
r0001236,B09KC1HLMM,0.4506
r0001237,B008HAMV5M,0.3483
r0001238,B0092MCQZ4,0.3747
r0001239,B01M29E0B2,0.2895
r0001240,B01DNB4BW0,0.2947
r0001241,B07DLF8HKR,0.7776
r0001242,B0097G4QY4,0.7395
r0001243,B00PJ8H8WG,0.4459
r0001244,B003HOXOSQ,0.4709
r0001245,B08FCGF6FH,0.2599
r0001246,B0092MCQZ4,0.3876
r0001247,B07GQR6WNW,0.2047
r0001248,B07FSCR54M,0.5599
r0001249,B07KRRQFVV,0.134
r0001250,B07H3BD7ZG,0.4557
r0001251,B00NF8GDP0,0.7701
r0001252,B00157OBRU,0.244
r0001253,B00EEN2HCS,0.2046
r0001254,B09DCX4LBC,0.15
r0001255,B0187UNKOC,0.1296
r0001256,B08CV91NS1,0.669
r0001257,B089GRS1ZW,0.2182
r0001258,B074V423WK,0.5594
r0001259,B0001DBM30,0.7097
r0001260,B01N2LQ2YT,0.7904
r0001261,B0787F171K,0.2806
r0001262,BWKQQD4237,0.8876
r0001263,B079N9ZLWK,0.2515
r0001264,B019GBG0IE,0.3382
r0001265,B07XB5NKWK,0.3136
r0001266,B00AJOJ0GW,0.317
r0001267,B0150TVG58,0.5773
r0001268,B07MLZN3C8,0.3744
r0001269,B005BZQHEC,0.5192
r0001270,B006GDB518,0.1836
r0001271,B011EU1MHO,0.6484
r0001272,B0899GVH4V,0.1307
r0001273,B08K8CCGDY,0.3888
r0001274,BEE12AT4HL,0.9666
r0001275,B07RG9VYF6,0.6101
r0001276,B017SEPX20,0.6795
r0001277,B01HMLMQQA,0.4067
r0001278,B00X6QE9MK,0.6162
r0001279,B078YQFMF1,0.1594
r0001280,B07GCDN84H,0.2453
r0001281,B08889124H,0.2289
r0001282,B071D1GN1P,0.3327
r0001283,B0719KWG8H,0.6463
r0001284,B01DUC1PW6,0.6506
r0001285,B019GBG0IE,0.2227
r0001286,B01DP8QD22,0.6101
r0001287,B000REIM1S,0.2049
r0001288,B085XTY7TH,0.6684
r0001289,B076QJP5BN,0.348
r0001290,BWG7UCDOAZ,0.943
r0001291,B01MAXEUY0,0.417
r0001292,B01IA9AFK2,0.4356
r0001293,B07HH18JK6,0.1726
r0001294,B0948NMZ1F,0.3794
r0001295,B00P6L1OXA,0.2184
r0001296,B07VDQ2W2T,0.7353
r0001297,B0002SGSNI,0.6387
r0001298,B07BQMJBSL,0.3909
r0001299,BAEE3LC1EU,0.9736
r0001300,B001E15BVM,0.5179
r0001301,B00M7DW2V8,0.7496
r0001302,B07FGV9YST,0.4915
r0001303,B07H4L1XBY,0.4768
r0001304,B06W56GY6Y,0.1884
r0001305,B002E4VK40,0.2731
r0001306,B07JKRFSCY,0.8818
r0001307,B08NJ5T4VY,0.4739
r0001308,B07L4SGB1J,0.3639
r0001309,B01DOVXRJC,0.3157
r0001310,B002H64UFG,0.2309
r0001311,B086HRN773,0.3322
r0001312,B0748KD293,0.2168
r0001313,B08KXKWRMD,0.362
r0001314,B09PB2JZ1C,0.139
r0001315,B08CC2WKF8,0.3705
r0001316,B081K6N7LP,0.5481
r0001317,BMRPO8LYE6,0.9629
r0001318,B014AP7TZE,0.3552
r0001319,B0186AH6VG,0.492
r0001320,B01JOL7EHM,0.302
r0001321,B00RS62TPI,0.2506
r0001322,B079R6DDPB,0.295
r0001323,B087T98YJR,0.8078
r0001324,B08MCTVJ47,0.4545
r0001325,B019N8VNBO,0.7685
r0001326,B5SYN47PUN,0.943
r0001327,B08C9SBP3S,0.5045
r0001328,B01ALURT4I,0.3218
r0001329,B07P6TN5RF,0.4291
r0001330,B06WW9ZRFC,0.4458
r0001331,BX959SVC3G,0.9669
r0001332,B00DT4757A,0.1945
r0001333,B00CBL16QI,0.4063
r0001334,B08LDL3ZHD,0.5071
r0001335,B08F591JFC,0.1956
r0001336,B01MPM736U,0.9774
r0001337,B08P46DTG4,0.7398
r0001338,B08NPVK238,0.4175
r0001339,B071CKL3X3,0.267
r0001340,B00QE4H9SW,0.4054
r0001341,B01H5VNR38,0.1943
r0001342,B00VG1G0SS,0.6902
r0001343,B08HDB6SNY,0.3121
r0001344,B07CZ96RBZ,0.8377
r0001345,B076D3RP96,0.7096
r0001346,B074PPN885,0.2349
r0001347,B07MMMKW9W,0.6044
r0001348,B018R7LI62,0.3396
r0001349,B007S6CX0E,0.4372
r0001350,B0772SHLCB,0.3202
r0001351,B08J3VX89W,0.2867
r0001352,B087B2FGC2,0.6175
r0001353,B00EEN2HCS,0.2726
r0001354,B01LR1F6CM,0.7159
r0001355,B084C5TMT3,0.4014
r0001356,B083H7G738,0.4033
r0001357,B07M638P3Y,0.4431
r0001358,BR00WOYXGI,0.98
r0001359,BK22LDB32A,0.9629
r0001360,B01K8KJTS0,0.3749
r0001361,B07NPK8X3G,0.4678
r0001362,B08R5DJGZQ,0.3005
r0001363,B07MY3PYXV,0.7437
r0001364,B005U5KU46,0.3144
r0001365,B08FF2D43J,0.3312
r0001366,B0796842BJ,0.3893
r0001367,B07SMGHP9V,0.1371
r0001368,B07KXKFT4M,0.2925
r0001369,B07PWJRXZY,0.5805
r0001370,B00DT4757A,0.4882
r0001371,B07D2N5Q1G,0.9538
r0001372,B07VKZYXYJ,0.4691
r0001373,B074FW81N4,0.4611
r0001374,B07Z4WMP3B,0.3226
r0001375,B0851T7HDS,0.2265
r0001376,B9MET8H82N,0.951
r0001377,B00853F6ZS,0.4538
r0001378,B01N6KIO7Z,0.388
r0001379,B08CKCV9HD,0.3657
r0001380,B07M7BPGF4,0.3442
r0001381,B00NFV2UFY,0.934
r0001382,B01M5ERICM,0.4975
r0001383,B07CSD7N2B,0.5587
r0001384,B00567UTVW,0.359
r0001385,B07XYTV1GW,0.4856
r0001386,B0719KWG8H,0.6031
r0001387,B0765BXL28,0.3532
r0001388,B0732SJ7TN,0.4604
r0001389,B06XB5MQGT,0.4172
r0001390,B077D14SQZ,0.3252
r0001391,B07PVPYYZY,0.951
r0001392,B08925ZTLB,0.517
r0001393,B07XP9TVR3,0.5805
r0001394,B07YKFH8L5,0.2742
r0001395,B00OX8M2QK,0.8161
r0001396,B007N47C66,0.9008
r0001397,B0002KHT8Y,0.3617
r0001398,B01H7RV5U2,0.2173
r0001399,B017J19GGQ,0.9381
r0001400,B07RWY7GLY,0.3591
r0001401,B07CCZH87X,0.3042
r0001402,B01LZY0HO3,0.3204
r0001403,B07HDZ6Z6V,0.3204
r0001404,B2GXXIN6LY,0.9008
r0001405,B0829L38PY,0.5805
r0001406,B000GBID0M,0.2275
r0001407,B0719KWG8H,0.3892
r0001408,B08SJTKRCN,0.5354
r0001409,B01LAV3O6E,0.352
r0001410,B07PQHSKYY,0.4171
r0001411,B074M5XGC4,0.3607
r0001412,B07C533XCW,0.5229
r0001413,B00M19U7NS,0.4277
r0001414,B01CF2W436,0.7111
r0001415,B01MEETQHU,0.2179
r0001416,B019HXBO28,0.2993
r0001417,B2I454BNWI,0.9774
r0001418,B07HK5RDQ2,0.5095
r0001419,B075SDZGJ1,0.3098
r0001420,B083H7G738,0.2439
r0001421,B00VXEQ0WO,0.7364
r0001422,B0176QNMN2,0.5863
r0001423,B06XKWVGQZ,0.7775
r0001424,B06XD9TTK3,0.7477
r0001425,B078Z6MGVW,0.3372
r0001426,B07CTFD3C8,0.128
r0001427,B0966VDB5T,0.7598
r0001428,B08X43RM41,0.2708
r0001429,B00ZUD4B5C,0.4732
r0001430,B001FB0AHQ,0.5245
r0001431,B00NCBX6AK,0.7531
r0001432,B01CC0EYXE,0.3313
r0001433,BM7JOP9F8O,0.9774
